age,job,marital,education,smoker,monthlyincome,houseowner,loan,contact,MOD,monthlyhouseholdincome,target_buy
35,admin.,divorced,Graduate,no,6555,yes,no,unknown,26,6739,yes
40,blue-collar,married,secondary,no,5061,yes,no,unknown,112,5530,yes
38,management,single,Graduate,no,5000,yes,no,cellphone,213,5389,yes
31,technician,married,secondary,no,8706,yes,no,cellphone,129,9215,yes
36,blue-collar,married,primary,no,6177,no,no,cellphone,330,6997,no
53,management,married,primary,no,7096,no,no,unknown,104,7532,yes
59,blue-collar,married,primary,no,5748,no,no,unknown,184,6311,yes
29,management,single,Graduate,no,8357,no,no,cellphone,120,8899,yes
30,admin.,single,secondary,no,8809,yes,no,unknown,159,9555,yes
52,admin.,married,secondary,no,5395,yes,no,unknown,391,5535,yes
55,blue-collar,married,secondary,no,6011,yes,no,cellphone,112,6804,yes
56,blue-collar,married,primary,no,5420,yes,no,unknown,76,5585,yes
32,admin.,married,secondary,no,5076,yes,no,unknown,189,5422,yes
24,blue-collar,married,secondary,no,5000,no,no,unknown,94,5174,yes
51,blue-collar,married,primary,no,5844,yes,no,unknown,184,6089,yes
36,management,married,Graduate,no,6318,yes,no,cellphone,100,6695,yes
36,technician,married,Graduate,no,5167,yes,no,cellphone,57,6159,yes
42,management,married,Graduate,no,7187,yes,no,cellphone,525,7577,no
49,admin.,married,secondary,no,19440,yes,no,cellphone,60,20254,yes
48,management,married,secondary,no,7294,yes,no,unknown,251,7629,yes
36,management,married,secondary,no,5080,yes,no,unknown,251,5751,yes
48,management,married,primary,no,7537,no,no,cellphone,219,8036,yes
30,technician,married,Graduate,no,5569,no,no,cellphone,976,5674,no
27,management,single,Graduate,yes,5000,no,yes,cellphone,46,5490,yes
38,entrepreneur,married,Graduate,no,5000,yes,no,cellphone,185,5430,yes
36,technician,single,secondary,yes,5012,no,no,cellphone,587,5362,no
45,technician,married,secondary,no,5049,no,no,cellphone,65,5766,yes
44,housemaid,married,Graduate,no,5460,no,no,unknown,491,5899,yes
42,technician,married,secondary,no,5613,yes,no,cellphone,432,6232,yes
37,entrepreneur,married,Graduate,no,12944,no,no,cellphone,102,13628,yes
48,blue-collar,married,secondary,no,6143,yes,no,cellphone,264,6928,yes
57,retired,married,primary,no,4536,yes,no,cellphone,75,5208,yes
44,services,married,secondary,no,6989,yes,yes,cellphone,106,7428,yes
48,technician,married,secondary,no,5017,yes,yes,cellphone,81,5742,yes
56,retired,married,primary,no,4999,no,no,cellphone,89,5038,yes
37,management,married,Graduate,no,6698,yes,no,unknown,95,6827,yes
47,blue-collar,married,secondary,no,10306,yes,no,unknown,322,10818,yes
54,housemaid,married,unknown,no,5000,no,no,cellphone,94,5732,yes
51,retired,divorced,secondary,no,6679,no,no,cellphone,417,7451,no
47,admin.,married,secondary,no,8676,no,no,cellphone,567,9239,no
25,management,married,Graduate,no,4758,yes,yes,cellphone,600,5686,no
39,services,single,secondary,no,5471,no,no,unknown,5,6437,yes
40,management,married,Graduate,no,13902,yes,no,cellphone,464,13963,yes
38,management,single,Graduate,no,6704,no,no,cellphone,222,7580,yes
34,management,married,Graduate,no,8050,yes,no,cellphone,469,8244,no
53,housemaid,married,primary,no,7581,no,no,cellphone,99,7824,yes
32,services,married,secondary,no,5162,yes,no,unknown,297,5221,yes
35,blue-collar,married,secondary,no,5243,yes,no,cellphone,41,6210,yes
24,student,single,secondary,no,6847,no,no,cellphone,390,7510,yes
58,blue-collar,married,primary,no,5000,yes,no,unknown,535,5802,yes
49,management,married,primary,no,8371,no,no,cellphone,269,8684,no
45,services,single,secondary,no,6757,yes,no,cellphone,1010,7596,yes
55,management,married,Graduate,no,5171,yes,no,cellphone,73,5411,yes
42,entrepreneur,married,Graduate,no,5157,yes,yes,unknown,650,5325,yes
28,admin.,married,secondary,no,5934,yes,no,unknown,53,5961,yes
48,blue-collar,married,secondary,no,4981,no,yes,unknown,270,5378,yes
51,management,single,Graduate,yes,4945,yes,no,cellphone,119,5125,yes
38,housemaid,married,primary,no,5021,no,no,cellphone,634,5291,yes
27,blue-collar,single,secondary,no,5014,no,no,unknown,72,5159,yes
50,technician,single,secondary,no,5246,yes,no,cellphone,270,5649,yes
44,blue-collar,married,primary,no,5887,yes,no,cellphone,165,6375,yes
40,management,married,Graduate,no,5051,no,no,cellphone,164,5170,yes
29,services,single,secondary,no,4713,yes,no,cellphone,196,4835,yes
34,services,married,secondary,no,5000,yes,no,cellphone,78,5931,yes
44,self-employed,single,Graduate,no,7734,yes,no,cellphone,897,7806,no
50,entrepreneur,married,Graduate,no,5052,no,no,cellphone,22,5763,yes
34,management,married,Graduate,no,7594,yes,no,cellphone,161,7661,yes
54,retired,divorced,primary,no,5022,no,no,unknown,23,5842,yes
34,technician,married,Graduate,no,6611,yes,no,cellphone,490,6716,yes
34,admin.,single,Graduate,no,5018,yes,yes,cellphone,359,5046,no
52,blue-collar,married,primary,no,6331,yes,no,cellphone,213,6862,yes
60,unknown,married,unknown,no,12337,no,no,cellphone,122,13153,yes
39,management,single,secondary,no,5835,yes,no,unknown,587,6811,yes
58,retired,married,primary,no,10092,no,no,unknown,199,11003,yes
41,technician,divorced,secondary,no,5052,no,no,cellphone,261,6020,yes
48,technician,married,secondary,no,15655,no,no,telephone,5,16605,yes
58,management,married,Graduate,no,6831,no,no,cellphone,1531,7534,yes
40,self-employed,married,primary,no,5092,yes,no,unknown,92,5691,yes
48,management,married,Graduate,no,5586,yes,yes,cellphone,179,5665,yes
52,blue-collar,divorced,primary,no,6758,yes,no,unknown,41,7643,yes
50,self-employed,married,secondary,no,7061,yes,yes,cellphone,197,7720,yes
25,technician,single,secondary,no,5959,no,no,cellphone,144,6957,yes
54,retired,married,primary,no,5208,no,no,unknown,255,5905,yes
34,services,married,secondary,no,4685,yes,no,unknown,56,4938,yes
48,management,married,Graduate,yes,4987,yes,no,cellphone,20,5216,yes
37,admin.,married,Graduate,no,5801,no,no,cellphone,331,6569,yes
66,retired,married,Graduate,no,6948,no,no,cellphone,216,7249,no
32,management,single,Graduate,no,5751,yes,no,unknown,64,5833,yes
45,blue-collar,married,secondary,no,5784,yes,yes,unknown,34,6734,yes
43,blue-collar,single,secondary,no,5024,no,no,cellphone,68,5146,yes
41,management,married,Graduate,no,5072,yes,no,unknown,764,5762,yes
40,technician,divorced,Graduate,no,6871,yes,no,cellphone,64,7527,yes
44,services,single,secondary,no,6378,yes,no,unknown,257,6517,yes
43,blue-collar,married,primary,no,5188,yes,no,cellphone,58,5376,yes
30,unknown,single,Graduate,no,11836,no,no,cellphone,30,12265,yes
32,services,married,secondary,no,5061,yes,no,cellphone,529,5601,yes
57,admin.,married,secondary,no,4033,yes,no,telephone,8,4742,yes
31,blue-collar,single,Graduate,no,5462,yes,yes,unknown,147,5668,yes
49,unknown,married,secondary,no,5000,no,no,cellphone,173,5286,yes
31,admin.,single,secondary,no,10527,yes,no,unknown,132,10920,yes
41,admin.,married,Graduate,no,6287,no,no,unknown,286,7287,yes
44,management,married,Graduate,no,22361,no,no,unknown,476,22867,yes
54,entrepreneur,married,unknown,no,6956,no,no,cellphone,221,7252,yes
37,blue-collar,divorced,secondary,no,5000,yes,no,cellphone,146,5523,no
34,management,married,secondary,no,4706,yes,no,unknown,532,5223,yes
43,technician,married,secondary,no,5275,no,no,cellphone,69,6035,yes
44,management,married,Graduate,no,5724,yes,no,cellphone,157,5992,yes
44,services,married,secondary,no,5027,no,no,cellphone,485,5703,yes
53,admin.,divorced,secondary,no,5026,yes,no,cellphone,56,5723,yes
36,technician,married,secondary,no,5191,no,no,cellphone,69,5656,yes
58,technician,divorced,secondary,no,4877,no,no,cellphone,131,5672,yes
26,student,single,secondary,no,4853,no,no,unknown,95,5550,yes
34,technician,single,secondary,no,5179,no,no,cellphone,294,5992,yes
55,blue-collar,married,primary,no,6086,yes,no,cellphone,146,6762,yes
55,blue-collar,married,secondary,no,5471,yes,no,unknown,58,6178,yes
34,entrepreneur,married,Graduate,no,5105,yes,no,unknown,249,5710,yes
41,entrepreneur,divorced,secondary,no,6588,yes,yes,unknown,10,7075,yes
38,housemaid,divorced,secondary,no,5070,no,no,cellphone,255,5929,no
28,blue-collar,single,secondary,no,7700,no,no,cellphone,337,7903,yes
41,technician,married,secondary,no,6602,yes,no,cellphone,142,7329,yes
30,admin.,married,Graduate,no,5000,yes,no,cellphone,209,5282,yes
39,technician,married,unknown,no,5839,no,no,unknown,825,6653,yes
41,admin.,married,secondary,no,26515,yes,no,unknown,87,26722,yes
36,technician,married,secondary,no,10902,yes,no,unknown,219,11510,yes
37,management,married,Graduate,no,5547,yes,yes,unknown,143,6075,yes
59,self-employed,married,Graduate,no,8800,no,yes,cellphone,70,9656,yes
26,technician,single,secondary,no,5261,yes,no,unknown,371,6082,yes
43,technician,married,secondary,no,5000,yes,yes,cellphone,539,5137,yes
42,management,married,secondary,yes,4966,no,no,cellphone,176,5958,yes
46,blue-collar,married,unknown,no,14328,yes,no,cellphone,725,15180,no
31,admin.,married,secondary,no,5005,yes,yes,cellphone,101,5757,yes
43,unemployed,married,secondary,no,8529,no,no,cellphone,169,8922,yes
48,blue-collar,single,Graduate,no,7330,yes,no,unknown,15,7419,yes
41,blue-collar,married,secondary,no,6334,yes,no,cellphone,234,7090,yes
32,self-employed,married,Graduate,no,8601,no,no,cellphone,171,9306,yes
45,technician,married,Graduate,no,5265,no,no,cellphone,14,5617,yes
52,admin.,single,unknown,no,7227,no,no,cellphone,242,7361,no
37,self-employed,married,secondary,no,5487,no,yes,cellphone,155,5523,yes
38,blue-collar,divorced,secondary,no,5000,yes,no,cellphone,580,5114,yes
36,services,single,secondary,no,5174,yes,no,unknown,223,5931,yes
58,retired,married,secondary,no,19412,no,no,cellphone,297,20142,yes
37,management,married,Graduate,no,8288,no,no,cellphone,124,8432,yes
30,technician,single,secondary,no,5057,no,no,cellphone,465,5935,yes
47,technician,married,secondary,no,7246,yes,no,cellphone,330,7411,yes
40,technician,married,secondary,no,9441,yes,no,cellphone,153,10165,yes
42,management,divorced,Graduate,no,5000,no,no,unknown,131,5856,yes
71,unknown,married,Graduate,no,5353,no,no,cellphone,208,5957,yes
54,blue-collar,married,secondary,no,5448,yes,yes,cellphone,98,5679,yes
53,entrepreneur,married,primary,no,5027,yes,no,telephone,230,5038,no
33,blue-collar,divorced,secondary,no,5474,no,no,cellphone,400,6085,yes
30,technician,single,Graduate,no,6185,yes,no,cellphone,284,7137,yes
39,services,divorced,secondary,no,5282,yes,no,cellphone,243,6014,yes
32,blue-collar,married,secondary,no,5002,yes,no,cellphone,16,5310,yes
34,technician,single,secondary,no,5060,no,no,cellphone,274,5218,yes
39,self-employed,single,Graduate,no,8972,no,no,cellphone,122,9479,yes
75,retired,married,secondary,no,31452,no,no,telephone,219,31595,yes
33,admin.,divorced,secondary,no,5818,yes,yes,cellphone,301,6398,yes
40,services,married,secondary,no,14374,yes,no,cellphone,7,14907,yes
37,technician,married,unknown,no,5047,no,no,unknown,374,5621,yes
69,retired,married,primary,no,5279,no,no,telephone,26,5929,yes
52,unemployed,married,primary,no,5020,yes,no,telephone,172,5994,yes
31,admin.,divorced,secondary,no,5360,no,no,cellphone,332,5395,yes
28,technician,single,secondary,no,6532,no,no,cellphone,253,7442,yes
29,management,single,Graduate,no,6673,no,no,cellphone,200,7579,yes
46,services,married,secondary,no,7420,no,no,cellphone,405,7935,yes
28,blue-collar,married,secondary,no,5100,yes,yes,unknown,132,5458,yes
41,admin.,married,secondary,no,5000,no,no,unknown,89,5993,yes
42,technician,divorced,secondary,no,6533,no,yes,cellphone,86,6839,yes
34,admin.,single,secondary,no,5296,no,no,cellphone,147,5767,yes
28,blue-collar,married,secondary,no,7788,yes,no,unknown,369,8075,no
43,management,single,secondary,no,5109,yes,no,unknown,64,5170,yes
32,technician,married,secondary,no,5485,no,no,cellphone,98,5578,yes
33,technician,single,Graduate,no,5125,no,no,telephone,66,5882,yes
70,retired,married,secondary,no,5616,no,no,cellphone,149,5742,yes
36,services,married,secondary,no,8064,yes,no,telephone,240,8154,yes
53,technician,married,secondary,no,5206,no,no,cellphone,87,5986,yes
30,blue-collar,single,secondary,no,11900,no,no,cellphone,816,12819,yes
45,services,divorced,secondary,no,4821,no,no,unknown,155,5621,yes
31,services,single,secondary,no,5481,yes,no,cellphone,106,5945,yes
28,admin.,married,secondary,no,5012,yes,no,cellphone,73,5535,yes
45,blue-collar,married,primary,no,5000,no,no,unknown,574,5679,yes
51,management,married,Graduate,no,5176,yes,yes,unknown,8,6034,yes
53,management,married,primary,no,9086,no,no,unknown,14,9698,yes
40,technician,married,secondary,no,5257,yes,no,unknown,731,5646,yes
53,blue-collar,married,primary,no,5053,yes,no,cellphone,208,5880,yes
31,blue-collar,divorced,secondary,no,5006,yes,no,cellphone,821,5883,yes
30,management,married,Graduate,no,5562,no,no,cellphone,137,5772,yes
53,entrepreneur,married,secondary,no,4882,yes,no,unknown,101,5669,yes
40,blue-collar,married,primary,no,7805,yes,no,cellphone,173,8449,yes
26,management,single,secondary,no,5565,yes,no,unknown,582,5703,yes
47,blue-collar,married,secondary,no,5000,yes,no,cellphone,676,5751,yes
51,management,married,Graduate,no,6612,no,no,cellphone,384,7308,yes
45,unemployed,married,primary,no,5180,yes,yes,unknown,62,5644,yes
35,management,married,Graduate,no,5000,yes,no,cellphone,295,5403,yes
36,management,single,Graduate,no,5876,yes,no,unknown,241,6729,yes
57,admin.,married,secondary,no,7137,no,no,telephone,132,7568,yes
42,blue-collar,married,primary,no,5260,yes,no,telephone,175,5293,yes
32,blue-collar,married,secondary,yes,4947,yes,no,cellphone,648,5091,no
30,management,married,Graduate,no,5944,no,no,cellphone,251,6752,no
36,technician,married,secondary,no,7394,no,no,cellphone,184,7924,yes
43,technician,married,secondary,no,5297,yes,no,cellphone,119,5455,yes
69,retired,single,Graduate,no,7144,no,no,cellphone,417,7987,no
31,technician,single,Graduate,no,5969,no,no,cellphone,95,6635,yes
35,technician,married,secondary,no,5000,no,no,cellphone,125,5167,yes
26,entrepreneur,married,Graduate,no,5037,yes,yes,cellphone,207,5760,yes
46,technician,married,secondary,no,5410,no,yes,cellphone,162,6140,yes
30,technician,married,secondary,no,6211,yes,no,cellphone,176,6618,yes
33,management,single,Graduate,no,5071,no,no,cellphone,107,5257,yes
34,management,married,Graduate,no,5436,yes,no,cellphone,28,6241,yes
48,blue-collar,married,primary,no,5559,yes,no,unknown,1231,6349,yes
31,management,married,Graduate,no,6170,no,no,cellphone,200,6966,yes
46,management,divorced,Graduate,no,5025,no,no,unknown,103,5400,yes
40,services,married,secondary,no,6325,no,no,unknown,150,6900,yes
39,entrepreneur,married,secondary,no,5000,no,no,cellphone,108,5467,yes
33,technician,single,secondary,no,5647,yes,yes,cellphone,124,6185,yes
50,blue-collar,married,primary,no,7142,yes,no,cellphone,309,7243,yes
84,retired,divorced,primary,no,5639,no,no,telephone,353,5856,no
40,blue-collar,married,primary,no,5177,yes,yes,telephone,742,5319,yes
55,management,married,Graduate,no,5236,no,no,cellphone,200,5498,yes
40,services,divorced,secondary,no,6959,yes,no,unknown,177,7909,yes
46,admin.,married,primary,no,5096,no,no,telephone,151,5532,yes
43,self-employed,single,Graduate,no,5000,no,no,unknown,147,5393,yes
34,blue-collar,married,secondary,no,5250,yes,no,unknown,193,5788,yes
35,technician,single,secondary,no,5126,no,no,cellphone,112,5740,yes
57,retired,married,unknown,no,6621,yes,no,unknown,108,7112,yes
25,student,single,secondary,no,5008,no,no,cellphone,107,5023,no
32,self-employed,married,Graduate,no,5189,yes,no,unknown,106,6021,yes
52,retired,single,secondary,no,5316,no,no,cellphone,463,6203,yes
31,self-employed,single,Graduate,yes,4718,yes,no,cellphone,131,5300,yes
34,management,married,Graduate,no,4692,yes,no,cellphone,140,5477,yes
42,technician,divorced,secondary,no,5248,no,no,cellphone,163,5363,yes
47,blue-collar,divorced,primary,no,5126,yes,no,unknown,2456,5764,no
50,self-employed,divorced,Graduate,no,5013,yes,no,cellphone,76,5651,no
30,technician,married,secondary,no,4607,yes,yes,cellphone,435,5559,no
33,services,single,secondary,no,5358,yes,no,cellphone,302,5877,yes
56,technician,single,Graduate,no,5917,no,no,unknown,306,6271,yes
34,admin.,divorced,secondary,no,6268,yes,no,cellphone,259,6578,yes
33,technician,married,secondary,no,4837,yes,yes,cellphone,502,5348,yes
32,management,single,Graduate,no,5473,yes,no,cellphone,72,5847,yes
34,management,married,Graduate,no,9831,yes,no,cellphone,265,10347,yes
37,technician,married,secondary,no,6063,yes,no,cellphone,413,6722,yes
30,management,married,secondary,no,5000,yes,no,cellphone,756,5130,yes
29,blue-collar,married,secondary,no,5424,yes,yes,unknown,241,5862,yes
56,unemployed,divorced,primary,no,5802,no,no,telephone,258,6189,yes
31,management,married,Graduate,no,5430,yes,no,cellphone,137,5863,yes
59,unknown,married,unknown,no,8940,no,no,unknown,48,9916,yes
36,housemaid,married,secondary,no,7880,no,no,unknown,283,8791,yes
51,blue-collar,divorced,secondary,no,6069,yes,no,unknown,247,6596,yes
54,self-employed,divorced,primary,no,9382,yes,no,telephone,193,9386,yes
37,management,married,Graduate,no,5000,no,no,cellphone,129,5023,yes
32,technician,married,Graduate,no,8939,no,no,cellphone,209,9428,yes
